customer_id,Customer_Age,Income_Category,Total_Relationship_Count,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,cluster,churned,churn_probability,propensity_score,targeting_band
794545983,57,$80K - $120K,3,1409,34,2,2,0,0.0046184943,,
708288108,43,$80K - $120K,2,647,15,5,2,1,0.99683136,0.04118727,Low priority
715585158,58,$60K - $80K,3,1275,25,3,2,0,0.00282259,,
810449883,64,Less than $40K,6,1270,27,1,0,0,0.00037061566,,
789863208,54,Less than $40K,3,1702,37,2,0,0,0.003932765,,
715022133,53,$60K - $80K,6,1256,26,2,3,0,0.0006271818,,
712506708,39,Less than $40K,6,3178,53,1,0,0,0.009310554,,
715699983,56,$60K - $80K,5,1626,29,1,3,0,0.000117744705,,
818942433,54,Less than $40K,6,1562,33,1,3,0,0.008216436,,
712459233,59,$40K - $60K,5,1960,57,3,0,0,0.012769079,,
716545383,42,$40K - $60K,3,1154,38,1,3,0,0.0006041857,,
721144383,42,$60K - $80K,5,1629,38,1,3,0,0.013002333,,
821837958,43,$80K - $120K,3,1226,25,3,3,0,0.0031717524,,
804359133,55,$120K +,5,1743,27,3,0,0,0.0022848719,,
713308683,52,$80K - $120K,5,1139,39,2,2,0,0.039697614,,
788780958,46,$40K - $60K,6,1073,21,3,2,0,0.22321236,,
717354558,57,$120K +,3,683,17,3,2,1,0.97404736,,
798473808,48,$80K - $120K,3,1159,32,3,3,0,0.061186496,,
712372158,45,$120K +,6,1859,47,1,3,0,0.0005707067,,
715192308,48,$120K +,6,1205,28,5,2,0,0.002130563,,
708813033,47,$40K - $60K,5,1409,37,3,2,0,0.003097807,,
714639783,42,$60K - $80K,3,1000,18,3,2,1,0.99416816,,
709311633,41,$60K - $80K,6,1209,39,2,3,0,0.016306907,,
709470858,51,$120K +,5,1366,25,2,3,0,0.0013038383,,
717292758,55,Less than $40K,5,1161,44,3,2,0,0.40027186,,
779241783,67,$40K - $60K,4,1512,38,3,2,0,0.0023989254,,
715205358,39,$60K - $80K,4,1750,35,1,3,0,0.0007367616,,
778871508,54,$60K - $80K,6,1170,24,3,3,0,0.00020325191,,
779462433,55,Less than $40K,3,2218,50,3,0,0,0.099940404,,
710147958,47,$40K - $60K,3,1198,33,2,3,0,0.005486157,,
709864833,49,$60K - $80K,3,1329,26,2,2,0,0.0054980647,,
778868958,42,Less than $40K,3,857,36,3,0,1,0.98560846,,
717276708,57,$80K - $120K,3,1470,30,3,0,0,0.010854463,,
710004933,44,$60K - $80K,3,1435,25,3,3,0,0.001831824,,
753606108,56,$60K - $80K,3,1093,22,1,2,0,0.24182783,,
710940183,49,Less than $40K,6,715,20,3,2,1,0.98725253,,
718927533,45,$80K - $120K,5,1512,42,2,3,0,0.009751411,,
719337408,63,$60K - $80K,6,2399,43,2,3,0,0.04159728,,
772308408,44,$80K - $120K,6,906,22,3,3,0,0.20344625,,
712981383,44,Less than $40K,3,1052,16,2,3,0,0.02505075,,
790099758,40,$40K - $60K,4,975,11,3,2,0,0.18373656,,
709547658,39,$60K - $80K,5,783,20,3,2,1,0.9112805,,
778770783,42,$80K - $120K,6,990,21,1,3,0,0.0067342515,,
713134458,54,$120K +,4,1097,24,1,2,0,0.13458821,,
712159083,58,Less than $40K,2,901,35,3,2,1,0.99946433,0.16715713,Low priority
713639958,46,Less than $40K,5,1327,41,3,3,0,0.010659654,,
771180033,47,$40K - $60K,6,1814,31,1,0,0,0.0007479435,,
717916758,67,Unknown,4,1365,34,3,3,0,0.0039195213,,
711089733,50,Less than $40K,3,1058,34,3,3,0,0.18239383,,
716988633,55,$60K - $80K,6,1476,38,1,3,0,0.010830135,,
779031033,46,$40K - $60K,6,1230,36,1,0,0,0.0029186571,,
716302383,47,$40K - $60K,3,1581,44,1,3,0,0.004603118,,
718281408,36,$40K - $60K,3,1534,29,1,3,0,0.001622339,,
721333233,40,$60K - $80K,4,1612,39,2,3,0,0.0022035274,,
794496033,57,$80K - $120K,6,1302,36,1,2,0,0.0023511627,,
710519433,48,$80K - $120K,3,1439,40,1,0,0,0.0232204,,
814995933,58,Less than $40K,5,1724,45,3,2,0,0.0757979,,
721469433,48,$40K - $60K,5,1784,35,2,3,0,0.0013688508,,
788386908,48,$80K - $120K,3,1156,29,2,3,0,0.005835331,,
717198633,53,$40K - $60K,6,2556,49,2,0,0,0.010045168,,
767695083,50,$80K - $120K,3,1590,37,3,2,0,0.11143944,,
711791583,52,Less than $40K,1,884,19,2,2,1,0.9986455,0.06069608,Low priority
712315683,53,Less than $40K,1,973,25,1,0,1,0.9637286,0.28539965,Low priority
710038008,56,$40K - $60K,3,1447,30,2,3,0,0.023346437,,
789129033,44,$80K - $120K,5,1150,26,3,2,0,0.026270274,,
718349058,49,$80K - $120K,3,1193,21,3,2,0,0.005465868,,
789842283,54,$60K - $80K,3,706,21,3,2,1,0.99818987,,
714513033,39,$40K - $60K,6,1257,23,1,2,0,0.02381658,,
714717483,39,Unknown,5,1303,35,1,3,0,0.01653416,,
714900408,41,Less than $40K,3,1306,39,1,3,0,0.015562148,,
719418933,53,$80K - $120K,1,748,20,3,2,1,0.999542,0.10502064,Low priority
720115683,47,$80K - $120K,6,1774,42,2,3,0,0.0049274927,,
779504058,46,Less than $40K,5,1209,25,1,3,0,0.0012105302,,
795979833,53,Less than $40K,6,1074,31,1,2,0,0.019723875,,
717392358,60,$80K - $120K,6,1786,50,2,3,0,0.0012660283,,
718640508,59,Less than $40K,4,1456,36,1,0,0,0.0010425295,,
803366358,38,$60K - $80K,5,1300,25,2,3,0,0.00075559603,,
709230708,56,Less than $40K,3,1470,42,2,2,0,0.038378872,,
781794708,35,$80K - $120K,2,715,25,1,2,1,0.9952304,0.32051882,Low priority
801383808,50,$60K - $80K,4,1198,24,2,2,0,0.00041394756,,
710677608,53,$80K - $120K,4,1556,43,2,3,0,0.00030682233,,
708217758,63,$60K - $80K,5,1606,30,2,3,0,0.00019729805,,
714272658,43,Less than $40K,2,929,31,3,0,1,0.9973864,0.09621314,Low priority
717469158,46,$80K - $120K,6,1606,54,3,3,0,0.002194427,,
711864783,61,$60K - $80K,5,1199,32,3,2,0,0.0029539496,,
719407983,37,Less than $40K,4,2400,60,3,0,0,0.003558273,,
710665533,42,Unknown,4,1337,44,2,3,0,0.0041548605,,
716804283,41,$120K +,3,1270,33,2,3,0,0.014697728,,
767294658,56,$120K +,2,654,14,2,2,1,0.999283,0.11059107,Low priority
709122483,56,$60K - $80K,3,1909,54,3,0,0,0.0014362877,,
708241233,52,Less than $40K,3,922,25,3,2,1,0.99003184,,
717860358,40,$40K - $60K,5,1158,42,3,2,0,0.05950253,,
789337233,63,$40K - $60K,6,1323,26,6,2,0,0.02045878,,
720902133,58,$40K - $60K,4,1025,35,1,3,0,0.044101734,,
721043058,58,$60K - $80K,5,1700,35,1,3,0,0.0005706583,,
711870333,46,$80K - $120K,6,1628,51,3,3,0,0.0010782414,,
708398283,37,$40K - $60K,5,1377,32,2,3,0,0.007277986,,
715878183,46,$80K - $120K,4,1517,33,3,2,0,0.032462336,,
719451483,46,Less than $40K,5,1528,25,3,0,0,0.0013859788,,
709110633,41,$80K - $120K,5,1329,24,1,2,0,0.0026649488,,
721059033,48,$40K - $60K,4,1505,33,1,3,0,0.013339724,,
779912283,49,$40K - $60K,5,1172,38,3,2,0,0.028003434,,
717701733,44,$80K - $120K,3,1646,39,2,3,0,0.0018063001,,
709913733,39,Less than $40K,4,1693,32,2,0,0,7.281683e-05,,
718768158,57,$40K - $60K,3,1336,23,1,2,0,0.14441209,,
721375308,48,$80K - $120K,5,1289,19,1,2,0,0.001188365,,
711374283,47,$80K - $120K,4,1416,32,1,3,0,0.00027524604,,
822893133,56,Unknown,6,1608,33,1,3,0,0.009612866,,
778465533,54,Less than $40K,3,1885,51,1,3,0,0.15799065,,
712138983,54,$60K - $80K,3,1744,53,3,0,0,0.008365461,,
716920908,52,$80K - $120K,6,1922,48,1,3,0,0.00014731387,,
708095133,43,$120K +,5,1448,29,2,2,0,0.072066575,,
711195558,59,$40K - $60K,6,1300,36,3,2,0,0.0045141834,,
772735758,44,Unknown,6,1366,31,2,0,0,0.026671594,,
712024908,56,Less than $40K,6,1439,39,2,0,0,0.0007507406,,
778239933,45,Unknown,6,1241,46,3,0,0,0.0004759233,,
714893733,55,$80K - $120K,3,1917,33,3,2,0,0.0065207356,,
754886958,48,$40K - $60K,4,1391,39,1,2,0,0.0034943225,,
710104908,56,Less than $40K,4,1246,31,1,0,0,0.0027329326,,
710558883,41,$60K - $80K,5,1248,27,3,2,0,0.0017589284,,
713827383,65,Less than $40K,3,1936,44,2,0,0,0.018494414,,
720267033,34,$80K - $120K,3,2375,63,3,0,0,0.008108397,,
712049208,56,$60K - $80K,3,1238,25,1,0,0,0.010376786,,
708688608,62,Less than $40K,5,1626,41,3,0,0,0.0002972704,,
716223708,45,Unknown,3,791,22,3,2,1,0.99193054,,
713217858,38,Less than $40K,5,1204,28,3,2,0,0.60816306,,
819352983,49,$120K +,5,1300,33,2,2,0,0.0058306083,,
711019308,58,$60K - $80K,3,1612,47,2,3,0,0.0004515695,,
768600558,41,$40K - $60K,4,1071,28,2,0,0,0.010575811,,
710202783,33,$60K - $80K,3,1378,37,3,0,0,0.0103211505,,
712899333,47,Less than $40K,6,1100,29,2,2,0,0.04172271,,
767036433,56,Less than $40K,5,2052,45,1,3,0,0.0025060722,,
793473033,51,$60K - $80K,3,1349,33,2,0,0,0.016073814,,
721232058,49,$40K - $60K,6,1215,36,1,2,0,0.004173941,,
719443683,50,$120K +,3,1149,25,2,2,1,0.7634262,,
715449333,55,$40K - $60K,5,2354,50,2,0,0,0.016491694,,
717998058,26,Less than $40K,6,2644,40,3,0,0,0.0114197275,,
779610033,58,$80K - $120K,3,918,14,3,2,1,0.9756998,,
827332983,46,$80K - $120K,3,1362,31,2,3,0,0.0018828579,,
721183983,48,$120K +,6,1222,37,3,3,0,0.009762916,,
718426533,42,$60K - $80K,4,1364,32,1,3,0,0.022033889,,
710698233,37,$80K - $120K,4,1463,40,1,3,0,0.0004686717,,
780253533,63,Less than $40K,5,1631,31,3,0,0,0.00015109654,,
793581933,50,$40K - $60K,4,1878,55,3,2,0,0.021828983,,
719229708,41,$40K - $60K,6,1489,32,3,2,0,0.052167505,,
715158483,48,Less than $40K,3,1437,37,2,2,0,0.0126336,,
809296308,46,$80K - $120K,4,1313,37,2,3,0,0.0031970418,,
778176108,61,$60K - $80K,4,1290,38,2,2,0,0.006898106,,
796532958,59,Less than $40K,4,1975,49,3,3,0,0.0005749618,,
709345008,53,Unknown,1,807,22,2,2,1,0.9994017,0.13768083,Low priority
717049533,39,$40K - $60K,5,1438,28,3,3,0,0.005930099,,
719366358,51,$120K +,6,1233,29,3,2,0,0.0061746924,,
721417233,45,$60K - $80K,3,709,27,5,2,1,0.9994407,,
711622683,48,$60K - $80K,4,1597,39,3,2,0,0.039963275,,
714578283,47,$60K - $80K,6,1283,28,3,3,0,0.0018679741,,
769574883,41,$40K - $60K,3,1101,37,1,2,0,0.51169974,,
717643608,48,$80K - $120K,3,1593,36,3,2,0,0.11855927,,
709198158,50,Less than $40K,6,1631,46,2,0,0,0.16523334,,
712419708,56,Less than $40K,6,2194,53,1,0,0,0.0052489555,,
709103358,39,Less than $40K,6,1128,27,3,2,0,0.050945744,,
716966808,47,$80K - $120K,6,1497,35,3,2,0,0.10633146,,
772264383,44,$120K +,4,1385,50,1,2,0,0.065954976,,
721057758,61,Unknown,4,1449,27,2,3,0,0.0013125482,,
769137108,43,Less than $40K,3,974,28,3,2,1,0.9930449,,
717640083,59,$60K - $80K,3,731,18,2,2,1,0.9991602,,
716445783,42,Unknown,4,1191,37,2,3,0,0.0035444058,,
708579633,40,$40K - $60K,4,1421,34,2,2,0,0.019565059,,
718715583,65,Less than $40K,4,1256,35,2,2,0,0.0070232656,,
778686408,48,$60K - $80K,4,1744,50,3,3,0,0.0019223044,,
715015683,44,$40K - $60K,5,1766,39,3,0,0,0.011178495,,
805254708,36,Unknown,5,2229,48,2,3,0,0.0034197255,,
710462433,45,$60K - $80K,6,1773,39,2,3,0,0.00040248697,,
721342383,39,$80K - $120K,6,1860,37,3,3,0,0.0048758616,,
720179883,40,$80K - $120K,3,1179,27,3,3,0,0.2326459,,
794977533,62,$60K - $80K,3,906,16,3,2,1,0.9983058,,
779445108,26,$40K - $60K,6,2781,54,1,0,0,0.015957654,,
718193958,60,Less than $40K,5,1650,53,3,0,0,0.002724506,,
710955633,54,Less than $40K,6,1446,37,1,3,0,0.0002351977,,
716149383,62,$60K - $80K,6,1703,48,3,2,0,0.022689074,,
752604633,57,$40K - $60K,2,761,17,5,2,1,0.9995602,0.16974752,Low priority
713889933,59,$40K - $60K,4,1536,44,2,2,0,0.13347775,,
709446783,46,$60K - $80K,3,1373,36,3,0,0,0.018784188,,
789115833,44,$60K - $80K,5,1256,29,3,2,0,0.0036090757,,
711242058,48,$80K - $120K,1,643,16,3,2,1,0.9995322,0.064614326,Low priority
787623858,43,$120K +,4,1215,45,2,3,0,0.011513596,,
709040508,57,$120K +,6,2244,58,6,2,0,0.0061182794,,
708864708,46,$80K - $120K,4,1409,36,2,2,0,0.06661769,,
717758583,40,$60K - $80K,4,1469,23,2,0,0,0.0006316961,,
715416633,54,$80K - $120K,4,1847,59,1,2,0,0.0020921226,,
717956283,57,$40K - $60K,5,1277,29,1,3,0,0.0012176381,,
721379433,44,$60K - $80K,6,1227,24,2,2,0,0.07170181,,
712027683,47,Less than $40K,3,1336,38,2,2,0,0.007854395,,
716027208,47,$60K - $80K,4,1110,58,1,3,0,0.00391718,,
720475233,50,Less than $40K,6,1474,26,2,2,0,0.0043507167,,
712275108,53,$40K - $60K,4,1955,44,3,2,0,0.009444544,,
718121658,56,$60K - $80K,5,660,17,3,2,1,0.9979297,,
711593808,55,$60K - $80K,2,888,18,2,3,1,0.9984756,0.18001679,Low priority
716222808,53,Less than $40K,6,1785,45,1,3,0,0.00010308894,,
718731183,61,$40K - $60K,1,705,14,2,2,1,0.99515027,0.1700395,Low priority
788779008,57,$60K - $80K,3,1211,25,1,0,0,0.0009087074,,
710404533,50,$80K - $120K,6,1391,40,2,0,0,0.014706024,,
711173058,56,Unknown,4,1407,29,3,3,0,0.00033038162,,
715383108,52,$120K +,5,1616,50,1,3,0,0.023988452,,
711697158,60,Less than $40K,6,1498,43,2,0,0,0.0024310504,,
709186983,49,$80K - $120K,3,1536,38,1,3,0,0.0037964876,,
808964433,46,Less than $40K,4,1594,45,1,3,0,0.0023660576,,
711948333,42,$80K - $120K,6,1190,30,1,2,0,0.008734516,,
710541858,45,Less than $40K,6,1248,37,5,3,0,0.0004576716,,
713865333,45,Less than $40K,3,827,21,4,2,1,0.9951946,,
797707008,44,Less than $40K,6,920,18,1,2,1,0.97313243,,
713490483,61,$80K - $120K,6,1755,54,2,2,0,0.10148154,,
720370533,55,$60K - $80K,3,804,15,2,2,1,0.9978206,,
779743908,44,$60K - $80K,4,1196,30,2,2,0,0.3067954,,
718675158,55,Less than $40K,4,850,22,1,2,1,0.99370944,,
710784333,57,$120K +,3,1644,28,2,2,0,0.0006969051,,
816596583,45,$80K - $120K,6,1749,50,3,2,0,0.029419439,,
717517758,57,$40K - $60K,3,2307,45,2,0,0,0.012452051,,
712880283,31,$40K - $60K,3,1757,45,3,3,0,0.0031817546,,
753226158,34,Less than $40K,6,1826,35,2,0,0,0.0006600048,,
720605808,53,Less than $40K,2,799,17,2,2,1,0.99949217,0.11108291,Low priority
758317233,35,Unknown,4,2121,60,5,0,0,0.008705198,,
711028308,44,Less than $40K,4,1468,29,1,3,0,0.01316812,,
814852533,50,$80K - $120K,3,1482,46,2,2,0,0.006710868,,
711526533,33,$80K - $120K,4,1726,37,2,3,0,0.0015669187,,
804403908,50,$60K - $80K,4,1806,31,2,2,0,0.17712185,,
716999883,51,$80K - $120K,5,1405,43,2,3,0,0.0029147088,,
716452083,56,Less than $40K,5,2052,50,3,2,0,0.032300305,,
787599258,55,Less than $40K,6,1175,34,1,3,0,0.0018634904,,
714495258,26,Less than $40K,4,1786,37,1,2,0,0.12587366,,
717713283,42,Less than $40K,6,1675,58,3,2,0,0.01303077,,
789317883,54,$80K - $120K,4,1200,36,3,2,0,0.0031401333,,
714500883,44,Unknown,4,1283,37,2,2,0,0.15575638,,
789467508,65,$40K - $60K,5,1937,57,3,0,0,0.0008189904,,
710317758,38,Unknown,4,2033,38,2,3,0,0.0028275843,,
711231558,58,$60K - $80K,6,1915,37,1,3,0,0.00020361326,,
716829483,39,$40K - $60K,4,1988,36,2,0,0,0.004242314,,
779713608,52,$120K +,5,1648,30,1,3,0,0.00014494653,,
711628458,45,Less than $40K,4,1902,45,1,3,0,0.0016969676,,
718943508,42,$80K - $120K,3,1454,35,3,0,0,0.064214095,,
770724558,42,$60K - $80K,6,838,24,1,2,1,0.99368083,,
783561558,57,$120K +,4,1918,61,2,2,0,0.05240767,,
719309958,55,$80K - $120K,4,837,25,1,2,1,0.9945095,,
788785083,44,Less than $40K,6,4311,78,3,3,0,0.0007917469,,
780481308,37,Unknown,3,1567,33,2,2,0,0.072986186,,
711757383,50,Less than $40K,4,1905,39,1,2,0,0.33869022,,
787550808,51,$40K - $60K,5,1422,26,1,2,0,0.002849335,,
779863533,37,$80K - $120K,6,1680,32,2,3,0,0.02086069,,
714529233,36,Less than $40K,3,1652,41,1,2,0,0.0037480493,,
708177333,51,Less than $40K,5,1158,26,3,3,0,0.0053147506,,
812019933,65,$40K - $60K,3,1797,46,3,0,0,0.008776076,,
708557358,43,$60K - $80K,4,1911,55,2,2,0,0.009503421,,
713580633,46,$40K - $60K,6,1260,27,2,2,0,0.061125204,,
711466533,43,Less than $40K,5,1489,45,2,2,0,0.111107744,,
802276683,56,$80K - $120K,3,1794,31,3,3,0,0.0044968235,,
780913308,43,$60K - $80K,6,1510,42,2,3,0,0.013675257,,
808897683,53,$80K - $120K,3,3231,47,3,2,1,0.952546,,
719428308,50,$60K - $80K,6,1274,32,2,0,0,0.0012721834,,
713010483,43,$40K - $60K,6,1572,57,1,0,0,0.003040865,,
717006333,54,$80K - $120K,6,1935,41,1,0,0,0.015960477,,
787621158,33,$60K - $80K,6,2187,59,3,2,0,0.013988971,,
716924058,58,$40K - $60K,3,1417,25,1,2,0,0.018336087,,
720916683,41,$80K - $120K,4,1465,31,3,2,0,0.013510333,,
720923658,48,$60K - $80K,5,1570,45,2,2,0,0.030319229,,
712710708,55,$40K - $60K,5,1445,40,2,0,0,0.057749294,,
718939083,54,Less than $40K,3,694,15,1,2,1,0.99856937,,
779519058,51,Unknown,3,1929,40,1,2,0,0.06972833,,
719085933,35,$80K - $120K,4,2447,64,1,3,0,0.0008482719,,
715124958,50,$80K - $120K,5,1306,31,2,2,0,0.020738158,,
712979133,55,$80K - $120K,2,646,10,2,2,1,0.99750924,0.0390018,Low priority
712006308,45,Less than $40K,6,1236,35,1,2,0,0.005437073,,
710801133,34,$60K - $80K,6,2513,63,1,3,0,0.001427742,,
712490283,55,$40K - $60K,4,2091,48,3,0,0,0.0071848747,,
720071583,48,Less than $40K,5,854,22,1,2,1,0.991168,,
717958833,46,$60K - $80K,5,1848,25,1,3,0,0.0007172357,,
812420358,61,Less than $40K,3,949,17,3,2,1,0.9940176,,
712370208,48,$60K - $80K,3,1371,37,2,2,0,0.019517487,,
715940358,51,Less than $40K,6,1804,49,2,0,0,0.03470893,,
715041333,39,$60K - $80K,3,1605,43,1,0,0,0.03561459,,
712797258,43,$120K +,3,1463,38,1,2,0,0.0064572096,,
769170558,53,$60K - $80K,6,1279,41,4,2,0,0.07922667,,
715884858,38,$80K - $120K,5,1470,28,3,2,0,0.09408715,,
796343058,49,Less than $40K,4,1265,38,1,2,0,0.16049284,,
783910008,37,Less than $40K,5,2002,60,2,0,0,0.0025523324,,
718888308,53,$80K - $120K,4,1475,33,3,2,0,0.0170289,,
785114808,46,$40K - $60K,4,1419,30,2,2,0,0.030355357,,
709852908,44,Less than $40K,5,1628,37,3,2,0,0.6684976,,
823528833,50,Less than $40K,4,1337,29,2,0,0,0.00064359116,,
719679858,58,$40K - $60K,3,1135,27,2,2,0,0.020943679,,
827108583,55,$120K +,3,1161,26,1,2,0,0.118110895,,
787833333,44,$80K - $120K,6,1571,38,1,2,0,0.0028977974,,
719781183,57,$80K - $120K,4,1916,40,1,2,0,0.008144499,,
710429358,57,$40K - $60K,5,1346,30,1,0,0,0.0021327285,,
798792408,48,$80K - $120K,1,805,24,1,2,1,0.99943167,0.11694329,Low priority
710280558,51,$60K - $80K,3,1195,18,3,2,0,0.0291304,,
809825358,53,Less than $40K,6,1155,34,1,2,0,0.0040907534,,
714451833,45,Less than $40K,6,1431,34,2,2,0,0.3022271,,
713943783,41,$60K - $80K,5,1194,25,3,2,0,0.028762521,,
710706558,51,Less than $40K,3,1154,33,1,0,0,0.07732975,,
713620308,46,Less than $40K,6,1232,34,4,2,0,0.18070816,,
813453408,40,Less than $40K,3,1269,30,1,0,0,0.0035151157,,
818248383,33,$60K - $80K,3,1742,35,3,3,0,0.020129504,,
780106908,53,$80K - $120K,6,1379,26,2,3,0,0.0012936988,,
708938508,63,$40K - $60K,5,1870,35,3,3,0,0.00067164935,,
709671708,61,$80K - $120K,4,1207,32,2,3,0,0.0017891037,,
711204483,56,$60K - $80K,3,781,15,3,2,1,0.97088504,,
801728658,53,$60K - $80K,6,1773,38,3,2,0,0.007531339,,
713945883,62,Less than $40K,4,864,20,2,2,1,0.99408937,,
779558733,50,Unknown,6,1559,39,1,3,0,0.00049424765,,
788370258,37,$60K - $80K,5,1830,64,3,0,0,0.0050729034,,
714927333,62,Unknown,6,1542,43,3,2,0,0.0034017896,,
710383158,49,$80K - $120K,4,1506,47,1,2,0,0.10267851,,
798007308,57,Unknown,6,1175,41,1,3,0,0.0049368846,,
711768858,55,$80K - $120K,3,1383,20,2,3,0,0.0034457075,,
714888633,50,$80K - $120K,3,1837,57,3,2,0,0.018077612,,
712650333,48,$60K - $80K,3,1191,40,3,2,0,0.024875972,,
719945433,60,$40K - $60K,3,1793,53,2,3,0,0.15076217,,
720310458,46,$120K +,5,1560,49,2,3,0,0.0052289483,,
718344033,47,$120K +,4,1564,59,3,3,0,0.0050466517,,
715442958,54,$60K - $80K,3,1843,38,3,3,0,0.016326545,,
780326883,53,$60K - $80K,3,2165,61,3,2,0,0.023408543,,
711157833,56,$40K - $60K,4,1631,41,1,3,0,0.002656692,,
719704308,56,$40K - $60K,5,1265,32,1,0,0,0.0048761507,,
708772308,41,$80K - $120K,4,1455,35,3,2,0,0.012080663,,
817663908,60,$40K - $60K,5,1137,27,3,2,0,0.007371197,,
780054258,40,$40K - $60K,6,1367,35,2,2,0,0.03830542,,
709990983,49,$40K - $60K,6,1292,26,2,3,0,0.008860595,,
818045958,46,$40K - $60K,5,1682,46,3,2,0,0.061498225,,
716380683,36,Less than $40K,6,1598,39,1,2,0,0.0012619602,,
787480158,57,Less than $40K,4,1555,39,2,0,0,0.00040909805,,
778461408,38,$80K - $120K,4,2409,36,3,3,0,0.0022148085,,
713861733,50,$80K - $120K,4,1770,65,3,3,0,0.0013079173,,
789291633,62,$60K - $80K,3,1526,45,2,3,0,0.0006407144,,
789513858,43,$40K - $60K,2,891,28,2,2,1,0.9997445,0.254882,Low priority
778357458,44,Less than $40K,4,1756,42,3,2,0,0.19810891,,
718325883,39,$40K - $60K,6,1241,22,3,3,0,0.00029665828,,
720344658,38,$80K - $120K,4,1681,43,1,3,0,0.0002703969,,
809292483,44,Less than $40K,4,1224,32,2,2,0,0.0025830138,,
779791008,43,$80K - $120K,6,1572,38,2,2,0,0.0320819,,
779557533,54,$80K - $120K,6,1566,50,3,2,0,0.025277566,,
795904233,38,Unknown,5,1579,40,1,3,0,0.005470743,,
710573808,55,$60K - $80K,6,1334,31,3,2,0,0.022341918,,
717418158,42,$120K +,4,1230,34,1,3,0,0.00055073,,
771963708,56,$60K - $80K,5,767,25,3,2,1,0.9957425,,
712433508,59,Unknown,3,724,16,2,2,1,0.9962441,,
779320983,46,$80K - $120K,4,1638,49,3,2,0,0.0022282298,,
718093233,55,Less than $40K,3,1349,47,3,2,0,0.07542469,,
719459358,52,$120K +,4,1751,48,2,3,0,0.00072287495,,
717728808,39,Less than $40K,3,1414,40,1,2,0,0.005130839,,
788701608,42,Less than $40K,5,1260,32,2,0,0,0.015674703,,
778506633,43,Less than $40K,6,965,27,2,2,1,0.9602583,,
719989008,47,Unknown,5,1121,25,1,3,0,0.0016265444,,
791839233,42,Unknown,5,1411,28,3,2,0,0.018162407,,
716918508,39,$40K - $60K,4,1602,49,3,2,0,0.013038371,,
717321783,50,$60K - $80K,5,1617,47,2,2,0,0.023368016,,
799000008,57,$120K +,4,1244,36,1,2,0,0.0017359143,,
721517208,41,Less than $40K,4,1263,29,6,0,0,0.0029308088,,
719068683,52,$40K - $60K,5,1036,25,1,2,0,0.052648593,,
709120008,43,$60K - $80K,4,1217,39,3,3,0,0.014603739,,
709117533,42,$80K - $120K,4,1556,35,3,3,0,0.0057157385,,
816594183,58,$40K - $60K,6,2005,62,2,0,0,0.001432336,,
789485433,42,$80K - $120K,3,1698,67,2,3,0,0.0220063,,
712881483,55,$80K - $120K,5,2041,45,3,2,0,0.028827837,,
712689333,38,$80K - $120K,4,1102,31,3,2,0,0.0031978243,,
771492408,40,Less than $40K,3,1346,30,1,0,0,0.0016586162,,
711668283,48,$80K - $120K,5,1511,35,6,2,0,0.16379568,,
772684833,32,Less than $40K,3,1761,42,3,0,0,0.000548058,,
712960308,33,Less than $40K,4,2117,61,1,3,0,0.0024185209,,
713530833,58,$40K - $60K,2,596,15,3,2,1,0.9972224,0.48558566,Test
756065433,26,$40K - $60K,5,2560,46,2,0,0,0.03737562,,
710997183,46,$60K - $80K,3,1409,39,3,2,0,0.049396623,,
711146358,39,Unknown,4,1759,33,3,0,0,0.007059946,,
716144058,36,$40K - $60K,6,1886,66,3,3,0,0.009281381,,
778699908,43,$60K - $80K,2,915,29,3,3,1,0.997664,0.28503606,Low priority
713571258,45,$60K - $80K,6,1343,41,3,2,0,0.009189386,,
711676908,51,Unknown,3,1870,56,2,2,0,0.019497951,,
719315508,62,$40K - $60K,4,1557,25,2,0,0,0.00028801794,,
778623858,58,$80K - $120K,6,1824,49,3,0,0,0.0002799741,,
714665733,42,$60K - $80K,5,1294,26,1,3,0,0.00386622,,
816089433,49,$60K - $80K,3,1545,31,1,0,0,0.0013159547,,
716991933,53,Less than $40K,6,820,25,3,2,1,0.990087,,
714534108,45,$40K - $60K,4,1675,47,1,2,0,0.004191224,,
787456608,29,$80K - $120K,6,1678,37,2,3,0,0.002786149,,
717090183,60,$120K +,6,2117,48,1,3,0,0.027678648,,
772782708,50,$80K - $120K,5,1721,56,2,3,0,0.002412345,,
710722908,53,$120K +,3,1267,23,1,3,0,0.0013800741,,
795155433,45,$80K - $120K,6,1562,33,3,3,0,0.00094398705,,
715271733,50,Less than $40K,3,1193,35,3,2,0,0.075373925,,
771706308,46,$80K - $120K,4,1254,34,3,2,0,0.044970978,,
713989233,61,Unknown,6,1731,32,2,3,0,0.00033613367,,
780198258,46,$120K +,5,1099,39,2,3,0,0.004534302,,
802002858,62,Unknown,2,747,19,1,2,1,0.99760973,0.120668784,Low priority
716290233,43,$40K - $60K,6,1352,35,2,3,0,0.04998037,,
828298908,54,$120K +,4,1770,47,2,0,0,0.0017508209,,
788946783,50,$120K +,5,1812,50,1,3,0,0.020199224,,
720697908,35,$40K - $60K,3,1673,58,3,0,0,0.0030118222,,
780598383,35,$40K - $60K,4,2167,65,3,0,0,0.009923532,,
715345833,36,Less than $40K,6,2369,56,3,0,0,0.42741415,,
